no	ilk_gecis_dosya	ilk_gecis_satir	toplam_gecis	baglam	tarih_ipucu	supersede_sinyali	uygulanmama_sinyali	karar_adayi	notes_gecis
235	ocak-kronoloji.md	3960	2	kodKullanimArtir) + env cleanup. 9/9 PASS 2 SKIP. 135/135. [KARAR 235]	### Sohbet #40 — odeme-akisi-kademe-aski-kurgu (6 Haziran 2026)	0	0	0	0
236	ocak-kronoloji.md	3869	5	sal kimlik bloğu UYGULANDI. ODA_MAP 22→26 (+4 yasal slug). [KARAR 236, 237, 238]	## Sohbet #36i (2 Haziran 2026 — botz-platform-notion-entegrasyon)	0	0	0	0
237				DIZI-BOSLUGU		0	0	0	0
238				DIZI-BOSLUGU		0	0	0	0
239	ocak-kronoloji.md	3985	5	azlı dallanma + Kullanılan Kod + UI temizliği (`a56a810`). [KARAR 239]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
240	ocak-kronoloji.md	3968	5	nd katmanA=kademeTutari. Kayıtlar Kademe eklendi. 135/135. [KARAR 240]	### Sohbet #40 — odeme-akisi-kademe-aski-kurgu (6 Haziran 2026)	0	1	0	0
241	ocak-kronoloji.md	3964	3	ar (indirim=0) + sadece-askı toggle. Backend yok. 135/135. [KARAR 241]	### Sohbet #40 — odeme-akisi-kademe-aski-kurgu (6 Haziran 2026)	0	0	0	0
242	ocak-kronoloji.md	4039	2	nı email + son 24s içinde Davetler DB'de varsa sessiz skip (KARAR 242 çift-sayım ruhu). Davet edilen e-posta URL/query'ye asla girmez (sadece POST body); linkteki `?ref=` davet EDENin kodu. [KARAR 270] **A→B h	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
243	ocak-kronoloji.md	3966	2	yoktu, Kaan ekledi. 12/12 PASS (sayaç değişmedi). 135/135. [KARAR 243]	### Sohbet #40 — odeme-akisi-kademe-aski-kurgu (6 Haziran 2026)	0	0	0	0
244	ocak-kronoloji.md	3986	2	sayım koruması (`db2fd1f`). Şehir Kayıtlar DB'ye eklendi. [KARAR 244]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
245	ocak-kronoloji.md	3983	2	açıklama insan-okur). Öncesinde `4f934f2` ilk 3b uygulama. [KARAR 245]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
246	ocak-kronoloji.md	3984	1	2. mock POST cross-site CSRF → mock form GET (`1503469`). [KARAR 246]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
247				DIZI-BOSLUGU		0	0	0	0
248				DIZI-BOSLUGU		0	0	0	0
249	ocak-kronoloji.md	3990	1	le teşhisi → ölü satır sil + setTxt null-safe (`31c0e89`). [KARAR 249]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
250	ocak-kronoloji.md	3991	1	) + kor parantezsiz + ref-no 6 hane benzersiz (`f8af06b`). [KARAR 250]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
251	ocak-kronoloji.md	8	10	'#39 DÖNEMİ EKLEMELERİ'. v40 · 2 Temmuz 2026, #38 dönemi — KARAR 251-276. v39 · 14 Haziran 2026, #37 — KARAR 223-250. v38 · 3 Haziran 2026, #36 — KARAR 196-222. v37 · 31 Mayıs, #35 — KARAR 154-195.)*		0	0	0	0
252	ocak-kronoloji.md	4017	2	/`<siparis>` deseninin OCAK'a taşınması — yeni makine yok. [KARAR 252] **Üç-katmanlı kapsam güvenliği:** (1) sadece kişinin kendi entitled kayıt satırlarından event'ler map'e girer; (2) genel "GÜNCEL ETKİNLİKL	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
253	ocak-kronoloji.md	4017	2	ur → "kaydını göremedim". Şifre LLM'in yanına bile gelmez. [KARAR 253] **Geçmişe sır yazma yasağı (multi-turn sızıntı önleme):** çözülmüş link/şifre Postgres `Konuşma Geçmişi`'ne yazılırsa sonraki turda LLM co	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
254	ocak-kronoloji.md	4017	2	`replyForHistory`) yazılır. LLM hiçbir turda sırrı görmez. [KARAR 254]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
255	ocak-kronoloji.md	4019	2	tutar. Aynı telefon birçok kayıtta → disambiguation şart. [KARAR 255] **Paylaşılan Code node disiplini (OCAK/GELaiL kırma yasağı):** tüm OCAK eklemeleri `if (proje === 'OCAK')` guard'lı; paylaşılan satır deği	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
256	ocak-kronoloji.md	4019	2	GELaiL projesine getirilip `gelail_code.js`'e diff'lenir. [KARAR 256] **Bot model ayrımı — OCAK → Sonnet:** `model: proje === 'OCAK' ? 'claude-sonnet-4-6' : 'claude-haiku-4-5-20251001'`. Sonnet $3/$15, Haiku	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	1	0	0
257	ocak-kronoloji.md	4019	3	on+ton+hatasızlık için. **Henüz uygulanmadı** (tek satır). [KARAR 257] **Prompt sayfası statik / Code node dinamik ayrımı:** prompt sayfası ("Bot | Ocak", H1 başlıklar) = kalıcı bilgi + kurallar + program tanı	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	1	0	0
258	ocak-kronoloji.md	4019	2	tek başına yetmez — Code node'un o DB'yi çekmesi gerekir. [KARAR 258]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
259	ocak-kronoloji.md	5	15	, `formdaDirektEtkinlikVar` gate ödemeli 4/ödemesiz 2 link, KARAR 259 + 309-footer kısmen geri alındı; **KARAR 364**: legal metin PayTR→nötr "bankamızın sanal POS altyapısı", KVKK Seçenek X, KARAR 297 zincirle		1	0	0	0
260	ocak-kronoloji.md	4024	11	rünürlük ödemeli akış (`isDirekt && ücret>0 && !tamBurs`). [KARAR 260]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	1	0	0	0
261	ocak-kronoloji.md	4026	8	karşı: koşul false ise required kalkar/value gönderilmez. [KARAR 261] **Ön Bilgilendirme Formu erişimi — anchor (Seçenek 3):** mesafeli onay label'ı "Ön Bilgilendirme Formu" diyordu ama linksizdi (hukuki/iyzi	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
262	ocak-kronoloji.md	4029	2	ern vardı, asimetri teşhisi doğruladı). +6 test (140→146). [KARAR 262] **İki onay satırı eş pattern:** KVKK gri accordion ("metni oku ⌄") vs mesafeli ember link tutarsızdı; KVKK `<details>` accordion tamamen k	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
263	ocak-kronoloji.md	4029	2	ydınlatma metni</a>`); font 0.8→0.76rem, line-height 1.55. [KARAR 263] **Onay satırı + footer baseline dikey ortalama, boşluk kök neden (4. tur):** onay satırları arası boşluk 3 tur tahminle çözülemedi. KÖK NE	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
264	ocak-kronoloji.md	4026	5	rief güncellenince CC'ye GÜNCEL halin geçtiğini teyit et). [KARAR 264]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
265	ocak-kronoloji.md	4029	2	gözden kaçırabilir; cascade'i parent'tan başlayarak izle. [KARAR 265]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
266	ocak-kronoloji.md	4032	9	), `db2fd1f` (tam burs sayacı) — kayit.ts çakışma kaynağı. [KARAR 266]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
267	ocak-kronoloji.md	4035	2	ba yaz + ikinci mail at) push-back yaptı; Kaan kabul etti. [KARAR 267]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
268	ocak-kronoloji.md	4037	2	mail, listeye yazma YOK. Tek davet metni her kanalda aynı. [KARAR 268] **Resend `mail.ocak.biz` subdomain (apex MailerLite SPF çakışması önlendi):** apex `ocak.biz`'de MailerLite SPF var (`_spf.mlsend.com`). R	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
269	ocak-kronoloji.md	4037	2	imdi girdi — welcome MailerLite'ta kalır, davet Resend'de. [KARAR 269]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
270	ocak-kronoloji.md	4039	2	ez (sadece POST body); linkteki `?ref=` davet EDENin kodu. [KARAR 270] **A→B hatırlatma B'ye ikinci mail yasağı (n8n, v1 dışı):** B'ye (davet edilen) OCAK'tan İKİNCİ mail ASLA gitmez (rıza yok, KVKK/İYS). İkin	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
271	ocak-kronoloji.md	4039	2	DB+ref altyapısı kuruldu. Sonuç eşleştirme de n8n tarafı. [KARAR 271]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
272	ocak-kronoloji.md	4041	2	ıt Tipi-agnostik** (Direkt+Başvuru ikisi için de çalışır). [KARAR 272]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
273	ocak-kronoloji.md	4043	2	otomatik kapandı (promo alanı 0-TL'de artık render olmaz). [KARAR 273] **Havale kopya e-posta vaadi kaldırıldı:** havale seçince "Hesap bilgileri … ekranda + e-postanda paylaşılır" yazıyordu. Teşhis: havale bi	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
274	ocak-kronoloji.md	4043	2	(Fix 4b) PARK — Aşama 5+, yeni Resend template + trigger. [KARAR 274]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
275	ocak-kronoloji.md	4045	2	RUNDU. Her iki tur uygulandı, Kaan eyeball temiz, kapandı. [KARAR 275]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
276	ocak-kronoloji.md	4048	8	21 Haziran hedefti" o günün gerçeğiydi (KARAR 61/88 ruhu). [KARAR 276]	### Sohbet #41 — odeme-asama-3b-tasarim-turlari-ve-kapanis (2026-06-07 → 2026-06-14)	0	0	0	0
277	ocak-kronoloji.md	8	11	*(Önceki: v41 · 3 Temmuz 2026, #39 dönemi — KARAR 277-298. Bkz. '#39 DÖNEMİ EKLEMELERİ'. v40 · 2 Temmuz 2026, #38 dönemi — KARAR 251-276. v39 · 14 Haziran 2026, #37 — KARAR 223-250. v38 · 3 Haz		1	0	0	0
278	ocak-kronoloji.md	4139	3	iste filtresinden bağımsız. **Slug disiplini + build guard (KARAR 278):** slug ayrı Notion property (title'dan bağımsız), kalıp `{tip}-{yil}-{ay}` (ör. `bir-nefes-2026-07`); oluşturma anında girilir, yayından	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
279	ocak-kronoloji.md	4139	4	uluşma yönetimi + "publish filtresi = güvenlik ağı" ilkesi (KARAR 279):** liste (SonrakiBulusma, EtkinlikTakvimi) sadece-gelecek (`bugundenSonra` + durum ∈ {Kayıt Açık, Dolu}); detay sayfası geçmiş dahil yaşar	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	1	0	0	0
280	ocak-kronoloji.md	4139	3	Taslak/İptal/geçmiş listede sızar. **Gecelik cron rebuild (KARAR 280):** n8n (Railway) Schedule Trigger + HTTP Request → mevcut `notion-content-update` Vercel deploy hook (KARAR 110; yeni hook AÇILMADI, mevcu	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	1	0	0	0
281	ocak-kronoloji.md	4139	3	t yaratmama tatbiki). **Semantik dikey ritim token sistemi (KARAR 281):** site-geneli dikey ritim tutarsızdı (p arası 2rem vs li arası 1rem; h2 üst 3rem vs h3 üst 4rem; 9 kanonik section 9 farklı padding). Teş	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
282	ocak-kronoloji.md	4141	4	### A.24 (TECH STACK) / Takvim-Etkinlik display teması — KARAR 282-285, 287-289 (mevcut takvim/format referanslarının yanına EKLE)	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
283	ocak-kronoloji.md	4142	10	yüzden iki kolon iki iş. **Seremoni görünür etiket = Yol B (KARAR 283):** "Mevsim Seremonisi" format adı takvimde/chip'te jenerik "Seremoni" gösterilecek (kakao/mevsim/çiçek çeşitleri). İki yol vardı: Yol A (N	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
284	ocak-kronoloji.md	4142	5	şka şey, dokunulmadı). **Takvim tepe tab explicit sıralama (KARAR 284):** ADIM 0 gerçeği: sıra `[...new Set(...)]` kronolojikti (ilk gelen etkinlik tarihinden türüyordu, deterministik değil). `etkinlik-kategor	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
285	ocak-kronoloji.md	4142	4	t online/fiziksel rozeti + ücret; filtre paneli REDDEDİLDİ (KARAR 285):** `/bulusmalar` takvime "filtre: online/fiziksel + format + tarih aralığı, kalan kontenjan, ücret" vaat ediyordu; gerçek takvimde sadece	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
286	ocak-kronoloji.md	4156	4	### A.23 (ÇALIŞMA PROTOKOLLERİ) / Git-merge + hero-fable — KARAR 286, 298 (KARAR 266 merge deseni + KARAR 102 civarına EKLE)	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	1	0	0	0
287	ocak-kronoloji.md	4142	3	isi). **Kart meta satırı = Yöneten · Mekân/Platform · Saat (KARAR 287):** eski meta tarih tekrarı (sol gün rozetiyle) + online "Online" tekrarı + açık adres sızıntısı + "TRY" teknik biçim içeriyordu. `Etkinlik	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
288	ocak-kronoloji.md	4142	4	n/Platform z.string() — kapalı küme vs serbest alan kuralı (KARAR 288):** Notion Mekân/Platform select'ine Kaan Zoom/Ankara ekledi, `content/config.ts` enum'u eski 5 değerdeydi → build patladı (`InvalidContent	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
289	ocak-kronoloji.md	4142	3	elenmişti) kapandı. **Rozet "YÜZ YÜZE" + mekanTipi 7 değer (KARAR 289):** rozet "FİZİKSEL" teknik/soğuktu (marka Türkçe+sıcak); `mekanTipi()` Zoom/Ankara tanımıyordu → "Ankara Akşamı Z" (Mekân=Zoom) kartında r	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
290	ocak-kronoloji.md	7	14	onu.md` v1.1 ayrı referans dosyası], EVRE-ARKETİP DEĞİŞMEZ [KARAR 290 korundu, uluslararası yolculuk kanonla birebir], KANON = TEMA HAVUZU, H2 KAKAO [34→~12 opsiyon kıvamı Maya-And köken], H3 SÜRE [akış dakika		0	0	0	0
291	ocak-kronoloji.md	4145	6	harita+kart görsel dili — zigzag→numara, kartlar→timeline (KARAR 291):** zigzag kesikli hatlar kronolojiyi coğrafi zıplattığı için "karışık ağ"; altı kart monoton "duvar". Pilot'ta yarım kalan v3 brief (zigza	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
292	ocak-kronoloji.md	4150	5	### A.24 (TECH STACK) / Eşik accordion mimarisi — KARAR 292-293 (KARAR 154 esik accordion civarına EKLE — KARAR 154 GÜNCELLEMESİ)	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
293	ocak-kronoloji.md	4151	7	değil, saf CSS. **Eşik exclusive accordion scroll-jump fix (KARAR 293):** iPhone'da açık bir madde varken aşağıdaki maddeye basınca tıklanan başlık viewport'ta yukarı zıplıyor (mobilde −445px). Kök neden: excl	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	1
294	ocak-kronoloji.md	4147	7	### A.15 (SİTE MİMARİSİ) / Slug-route disiplini — KARAR 294-296 (KARAR 87 ODA_MAP kapalı-set civarına EKLE)	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
295	ocak-kronoloji.md	4148	4	it `4a470eb` (ADIM 1) + `33b1cd4`. **Notion↔kod sıra dersi (KARAR 295):** Kaan slug rename Notion işlerini (Etkinlikler DB Format enum "Şehir Akşamı") brief uygulama sırasından ÖNCE yaptı. Kod z.enum hâlâ "İst	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
296	ocak-kronoloji.md	4148	3	KARAR 61/88. **Slug+eşik → main merge + production deploy (KARAR 296):** Chrome + iPhone Safari eyeball temiz → `git merge --no-ff astro-iskelet` (4 commit main'e: `545d13a`, `4a470eb`, `33b1cd4`, `7195257`)	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
297	ocak-kronoloji.md	5	21	ayTR→nötr "bankamızın sanal POS altyapısı", KVKK Seçenek X, KARAR 297 zincirlenir; KARAR 389: Vercel team slug kso2025→hlaorpz, ID sabit — `954417f`/`3f6050e`/`b0464a0`/`64813e5` main/production, merge mesajı		1	0	0	0
298	ocak-kronoloji.md	4157	7	e — davet v1 konum çelişkisi + üç-dallı merge brief deseni (KARAR 298):** Bir sürü sohbet bitmişti; hangi işlerin main'e merge olmadığı belirsizdi. CC'nin salt-read raporu Pilot'un "davet v1 astro-iskelet'te"	# 2-3 Temmuz 2026 · 6 sohbet konsolidasyonu	0	0	0	0
299	ocak-kronoloji.md	7	9	5 Temmuz 2026, Sohbet #40 dönemi konsolidasyonu — 3 sohbet, KARAR 299-320 eklendi: KAYNAK KANONU "Dört Yön, Bir Ocak" [4 yön + Anadolu merkez, gün döngüsü anlatısı, iki katmanlı dürüstlük dili + imza cümlesi "		1	0	1	0
300	ocak-kronoloji.md	4316	2	ev bu dosya). **İki katmanlı dürüstlük dili + imza cümlesi (KARAR 300):** imza cümlesi kilitli: "Kimini yıllarca yaşadı, kimini hâlâ öğreniyor. OCAK'ta ders anlatan yok — birlikte derinleşen var." (Varyant: "Ç	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
301	ocak-kronoloji.md	4316	5	ve öğrenilir", "taşınıyor" denmez. **Glyph (sembol) kuralı (KARAR 301):** 5 glyph yalnız 5 kanon kartının mührü (🜂 ateş/merkez, 🜁 hava/nefes, 🜔 tuz/dönüşüm, 🜄 su, 🜃 toprak/karanlık); önceki dağınık kullanım (a	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
302	ocak-kronoloji.md	4318	4	UKLAR) / Evre-arketip DEĞİŞMEZ + kanon yolculuk eşleşmesi — KARAR 302 (KARAR 290 evre numaralandırmasının yanına EKLE)	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
303	ocak-kronoloji.md	4316	2	ı glyph BIRAKIR (farklı görsel dil). **Kanon = tema havuzu (KARAR 303):** çember/atölye/seremoni/retreat temaları kanondan beslenir (İnanna yedi kapısı, Baba Yaga masal çemberi, Enheduanna yazma atölyesi, kaam	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
304	ocak-kronoloji.md	4324	3	mberi + kakao normalizasyonu + tema havuzu Anadolulaşması — KARAR 304, 305, 315 (Çember format referanslarının yanına EKLE)	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
305	ocak-kronoloji.md	4325	5	Hedef: 34→~12 geçiş. **H3 Süre/sıklık kanonu — 7 alt-karar (KARAR 305):** (1) çember akış blok dakikaları KALKAR, sıra kalır; süre iddiası tek yerde "online 90 dk · yüz yüze 2,5-3 saat". (2) çember sıklığı KOR	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
306	ocak-kronoloji.md	4348	1	04 (H2 kakao dozu), KARAR 305 (H3 süre kanonu 7 alt-karar), KARAR 306 (H8 fiziksel→yüz yüze sweep), KARAR 307 (H4 kapanış standardı), KARAR 308 (eyeball sınıflama mimarisi), KARAR 309 (Faz 0 teknik paket karar	## Sohbet #51 — mobil-eyeball-siniflama-kaynak-kanonu-dalga-a (5 Temmuz 2026)	0	0	1	0
307	ocak-kronoloji.md	4327	10	ENEYİMLER) / H4 kapanış standardı + mini-retreat + atölye — KARAR 307, 317, 318, 319, 320 (Deneyimler format referanslarının yanına EKLE)	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	1	0	1	0
308	ocak-kronoloji.md	4336	3	STACK) / Faz 0 teknik paket + eyeball sınıflama mimarisi — KARAR 308, 309, 311 (Nav/Footer/ödeme referanslarının yanına EKLE)	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
309	ocak-kronoloji.md	4337	7	aya iki kez girmeyi önler). **Faz 0 teknik paket kararları (KARAR 309):** WhatsApp gerçek numara, logo nav Yol A (egg yalnız ana sayfa), footer mobil (yasal linkler her sayfada KALIR — KARAR 259 korunur), iyzi	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	1	0	1	0
310	ocak-kronoloji.md	4337	2	D = `01bd523` (6 commit toplam). **Dalga A mikro kararları (KARAR 310):** biz: fotoğrafçı yardımcılar listesinden çıktı ("çemberde kayıt yok" gerilimi); ekip: 5 uzmanlık korunur; araclar: 7 raf korunur + AL pa	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
311	ocak-kronoloji.md	4337	5	ef `brief-faz0-teknik.md`. **Faz 0 teknik paket UYGULAMASI (KARAR 311, KARAR 309'un kod ayağı):** ADIM 0 salt-read dört gerçek/brief sapması yakaladı (KARAR 102 pratikte): (a) kullanıcı-görünür iyzico beklenen	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	1	0	1	0
312	ocak-kronoloji.md	7	7	kirdeği DEĞİŞTİ — v1.3:** HEDEF KİTLE çift-yol genişlemesi (KARAR 312); Ana Metin + KORUNACAK İFADELER dokunulmadı. Bkz. dosya sonu '#40 DÖNEMİ EKLEMELERİ')		0	0	1	0
313	ocak-kronoloji.md	4330	9	### A.9 (AÇIK KAPI) + Buluşmalar kapı yapısı — KARAR 313, 314 (Açık Kapı/buluşmalar referanslarının yanına EKLE)	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
314	ocak-kronoloji.md	4331	2	ik dizilime çekilir — kod işi Faz 3. **H6 İstanbul esnetme (KARAR 314):** "İlk durak İstanbul" + "mektuplar geliyor" pasif-romantik dili düzeltildi. Her yerde tek kalıp "şu anki durak İstanbul." Sıradaki şehir	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
315	ocak-kronoloji.md	4325	2	içi o kadınlarla şekillenir." **Tema havuzu Anadolulaşması (KARAR 315):** havuz örnekleri (Baba Yaga, Enheduanna) Türk/Anadolu kadınına fazla uzaktı; siteye "bir ay Kybele'nin sofrası, bir ay Şahmeran'ın masal	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
316	ocak-kronoloji.md	4333	3	(EKOSİSTEM MİMARİSİ) / Uluslararası Yolculuk ilgi kancası — KARAR 316 (Katman 3 / Uluslararası referansların yanına EKLE)	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
317	ocak-kronoloji.md	4328	2	`brief-faz3-h4-h5.md`. **Çığlık çalışması yeniden ifadesi (KARAR 317):** mini-retreat "çığlık çalışması"→"sesin salınması — bastırılmış sesi serbest bırakma" (içerik korunur, dil yumuşar; silinmez). **Mini-re	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
318	ocak-kronoloji.md	4328	2	yumuşar; silinmez). **Mini-retreat tema glyph'leri kalkar (KARAR 318, KARAR 301 glyph kuralının uygulaması):** beş tema başlığından glyph'ler kaldırılır; yön etiketi opsiyonu tanıtılır ("Sessizlik — Kuzey'in	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
319	ocak-kronoloji.md	4328	7	("Sessizlik — Kuzey'in daveti"). **Atölye gruplama sırası (KARAR 319, ÖNERİ — Kaan vetosu açık):** tek-seferlik atölyeler öne, seriler sonra (düşük eşik önce, H5 mantığı); "Kadın ve Para" örneği çıkar; seri s	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
320	ocak-kronoloji.md	4328	2	enir (Sınır Koyma 4→5 hafta). **Açılış Seremonisi blok adı (KARAR 320, ÖNERİ — Kaan vetosu açık):** çember akışında "Kakao Seremonisi"→"Açılış Seremonisi" uygulandı; "Açılış Ritüeli" ile yankı riski var, alter	# 5 Temmuz 2026 · 3 sohbet konsolidasyonu (mobil eyeball + kaynak kanonu + Dalga A-D + Faz 0 teknik)	0	0	1	0
321	ocak-kronoloji.md	6	18	026, Sohbet #54 dönemi konsolidasyonu — 4 sohbet [#51-#54], KARAR 321-362 eklendi: FAZ 5 TASARIM TURU ana gövdesi. İÇERİK CİLASI [KARAR 321-328: mini-retreat format-detaylari kaldırma + akış gün-bazlı, /biz ma		0	0	0	0
322	ocak-kronoloji.md	4495	3	**/biz üst blok yeniden yapılandırma (KARAR 322):** /biz'de 4 paragraf `## section: manifesto` altındaydı (Kaan: "her şey manifesto olunca çok fazla kocaman yazı"). `manifesto` tek cümley	## Sohbet #53 — dalga-b-c-d-icerik-h5-h6-h7-faz3-brief (5 Temmuz 2026)	0	0	0	0
